"survey" "transect" "frame" "framex" "px" "py" "x1" "y1" "x2" "y2" "n" "altitude" "newle"
"1287" 5 1 5 "frame5.jpg" 704 307 697 294 706 321 1 2.12406 7.15
"1288" 5 1 7 "frame7.jpg" 200 189 212 191 187 185 1 2.12406 6.3
"1289" 5 1 7 "frame7.jpg" 367 102 361 114 368 90 1 2.12406 5.96
"1290" 5 1 8 "frame8.jpg" 440 136 436 145 446 128 1 2.12406 4.82
"1291" 5 1 9 "frame9.jpg" 416 483 419 500 418 472 1 1.98403 6.79
"1292" 5 1 9 "frame9.jpg" 305 422 302 432 309 408 1 1.98403 6.02
"1293" 5 1 9 "frame9.jpg" 272 562 287 570 260 562 1 2.13934 7.25
"1294" 5 1 9 "frame9.jpg" 166 324 156 334 173 314 1 2.13934 6.69
"1295" 5 1 9 "frame9.jpg" 614 456 614 474 614 443 1 2.13934 7.97
"1296" 5 1 9 "frame9.jpg" 96 484 91 473 101 498 1 2.13501 6.92
"1297" 5 1 9 "frame9.jpg" 335 574 338 585 329 558 1 2.13501 7.51
"1298" 5 1 1 "frame1.jpg" 343 83 358 89 335 71 1 2.11907 6.92
"1299" 5 1 1 "frame1.jpg" 256 396 264 409 251 388 1 2.11907 6.25
"1300" 5 1 10 "frame10.jpg" 750 219 741 207 755 227 1 2.11907 6.13
"1301" 5 1 10 "frame10.jpg" 739 396 752 397 729 398 1 2.11907 5.77
"1302" 5 1 12 "frame12.jpg" 273 24 261 13 284 32 1 2.11907 6.95
"1303" 5 1 14 "frame14.jpg" 487 308 479 295 493 317 1 2.11907 6.53
"1304" 5 1 15 "frame15.jpg" 306 569 307 580 310 555 1 2.11907 6.65
"1305" 5 1 17 "frame17.jpg" 185 71 174 79 196 60 1 2.1382 7.06
"1306" 5 1 18 "frame18.jpg" 759 289 772 291 746 289 1 2.1994 6.68
"1307" 5 1 18 "frame18.jpg" 87 308 76 295 91 319 1 2.21469 7.18
"1308" 5 1 18 "frame18.jpg" 102 329 107 343 96 320 1 2.21469 6.56
"1309" 5 1 19 "frame19.jpg" 63 256 47 268 74 253 1 2.20765 8.01
"1310" 5 1 21 "frame21.jpg" 191 131 207 135 176 130 1 2.20765 7.84
"1311" 5 1 23 "frame23.jpg" 387 239 382 252 390 231 1 2.20765 5.76
"1312" 5 1 24 "frame24.jpg" 212 179 223 187 205 174 1 2.20765 5.63
"1313" 5 1 25 "frame25.jpg" 531 258 523 253 539 269 1 2.18044 5.84
"1314" 5 1 4 "frame4.jpg" 286 224 282 237 285 214 1 2.18044 5.86
"1315" 5 1 6 "frame6.jpg" 492 486 485 499 495 476 1 2.22359 6.73
"1316" 5 1 8 "frame8.jpg" 540 234 551 239 529 228 1 2.23745 6.44
"1317" 5 1 9 "frame9.jpg" 35 249 35 237 32 263 1 2.23745 6.79
"1318" 5 1 6 "frame6.jpg" 126 221 138 219 114 222 1 2.23745 6.34
"1319" 5 2 10 "frame10.jpg" 224 145 219 157 224 132 1 1.88957 5.51
"1320" 5 2 10 "frame10.jpg" 238 532 237 518 240 546 1 1.88957 6.58
"1321" 5 2 11 "frame11.jpg" 532 68 514 64 544 72 1 1.88957 6.66
"1322" 5 2 11 "frame11.jpg" 408 330 413 340 404 320 1 1.93912 5.12
"1323" 5 2 11 "frame11.jpg" 231 50 238 66 225 37 1 1.93912 6.72
"1324" 5 2 12 "frame12.jpg" 207 99 202 118 207 82 1 1.99828 7.99
"1325" 5 2 12 "frame12.jpg" 402 296 400 314 403 282 1 1.99828 7.44
"1326" 5 2 12 "frame12.jpg" 453 422 451 435 460 404 1 2.09897 8.01
"1327" 5 2 12 "frame12.jpg" 621 386 633 394 604 380 1 2.09897 8
"1328" 5 2 12 "frame12.jpg" 472 101 464 88 480 111 1 2.09897 6.62
"1329" 5 2 13 "frame13.jpg" 337 342 353 330 328 352 1 2.09897 8.12
"1330" 5 2 13 "frame13.jpg" 430 80 445 78 416 86 1 2.20716 7.46
"1331" 5 2 13 "frame13.jpg" 560 221 555 206 566 233 1 2.20716 7.4
"1332" 5 2 13 "frame13.jpg" 677 457 659 457 694 461 1 2.20716 9.1
"1333" 5 2 14 "frame14.jpg" 536 414 529 428 540 402 1 2.20716 7.35
"1334" 5 2 14 "frame14.jpg" 634 307 632 291 633 322 1 2.21015 7.94
"1335" 5 2 15 "frame15.jpg" 359 225 366 235 354 214 1 2.21718 6.19
"1336" 5 2 16 "frame16.jpg" 469 159 463 174 470 147 1 2.21718 6.93
"1337" 5 2 16 "frame16.jpg" 417 380 417 367 415 391 1 2.21718 6.38
"1338" 5 2 18 "frame18.jpg" 469 390 456 401 478 378 1 2.18402 8.07
"1339" 5 2 18 "frame18.jpg" 582 242 582 232 585 252 1 2.18402 5.21
"1340" 5 2 18 "frame18.jpg" 642 564 642 576 640 550 1 2.18402 7.09
"1341" 5 2 18 "frame18.jpg" 500 384 502 397 497 374 1 2.18402 6.2
"1342" 5 2 18 "frame18.jpg" 98 370 105 389 94 358 1 2.17978 8.31
"1343" 5 2 18 "frame18.jpg" 438 32 454 32 426 38 1 2.17978 7
"1344" 5 2 18 "frame18.jpg" 353 187 350 174 350 206 1 2.17978 7.83
"1345" 5 2 19 "frame19.jpg" 337 490 341 504 338 474 1 2.17978 7.95
"1346" 5 2 19 "frame19.jpg" 301 405 289 414 312 395 1 2.17978 7.69
"1347" 5 2 19 "frame19.jpg" 259 463 270 476 254 450 1 2.17978 7.93
"1348" 5 2 19 "frame19.jpg" 387 301 386 318 384 292 1 2.17978 6.65
"1349" 5 2 2 "frame2.jpg" 654 348 647 363 656 336 1 2.17978 7.2
"1350" 5 2 2 "frame2.jpg" 127 548 129 534 124 560 1 2.2187 7.27
"1351" 5 2 20 "frame20.jpg" 436 301 434 316 436 287 1 2.2187 7.47
"1352" 5 2 21 "frame21.jpg" 305 269 304 285 308 258 1 2.07689 6.59
"1353" 5 2 22 "frame22.jpg" 646 274 648 288 646 261 1 2.07689 6.56
"1354" 5 2 22 "frame22.jpg" 652 332 651 342 652 320 1 2.07689 5.46
"1355" 5 2 23 "frame23.jpg" 339 569 336 555 341 584 1 1.91238 7
"1356" 5 2 23 "frame23.jpg" 415 366 403 364 433 364 1 1.91238 6.75
"1357" 5 2 23 "frame23.jpg" 395 233 388 251 396 224 1 1.91238 6.22
"1358" 5 2 24 "frame24.jpg" 426 400 425 386 423 415 1 1.91238 6.65
"1359" 5 2 24 "frame24.jpg" 575 279 569 292 576 268 1 1.91238 5.58
"1360" 5 2 25 "frame25.jpg" 694 492 692 508 692 476 1 1.981 7.7
"1361" 5 2 3 "frame3.jpg" 466 88 462 102 470 78 1 1.981 5.61
"1362" 5 2 3 "frame3.jpg" 506 568 502 584 505 558 1 1.981 6.47
"1363" 5 2 4 "frame4.jpg" 372 437 365 425 378 449 1 1.981 6.54
"1364" 5 2 4 "frame4.jpg" 215 360 216 349 220 374 1 1.97986 5.98
"1365" 5 2 4 "frame4.jpg" 289 392 286 407 290 378 1 1.97986 6.92
"1366" 5 2 4 "frame4.jpg" 450 299 450 310 451 284 1 2.0024 6.12
"1367" 5 2 5 "frame5.jpg" 494 197 488 208 504 185 1 1.97814 6.3
"1368" 5 2 5 "frame5.jpg" 524 315 523 326 524 303 1 1.97814 5.42
"1369" 5 2 6 "frame6.jpg" 131 518 125 531 138 508 1 1.96466 6.45
"1370" 5 2 7 "frame7.jpg" 333 119 324 123 343 110 1 1.96466 5.24
"1371" 5 2 7 "frame7.jpg" 349 28 344 41 354 20 1 1.96466 5.13
"1372" 5 2 7 "frame7.jpg" 663 269 648 276 672 264 1 1.96466 6.04
"1373" 5 2 8 "frame8.jpg" 368 506 360 499 377 514 1 1.96466 5.5
"1374" 5 2 8 "frame8.jpg" 186 231 182 245 189 218 1 1.96466 6.36
"1375" 5 2 8 "frame8.jpg" 398 85 388 96 401 76 1 1.96466 5.31
"1376" 5 2 8 "frame8.jpg" 164 466 155 478 172 455 1 1.96466 6.86
"1377" 5 2 9 "frame9.jpg" 511 410 525 412 499 412 1 2.01945 6.24
"1378" 5 2 9 "frame9.jpg" 543 371 542 386 542 361 1 2.01945 6.06
"1379" 5 2 9 "frame9.jpg" 751 274 753 286 746 263 1 2.01945 5.79
"1380" 5 2 9 "frame9.jpg" 506 236 491 235 518 236 1 2.01945 6.34
"1381" 5 2 9 "frame9.jpg" 610 144 613 160 608 129 1 2.01945 7.13
"1382" 5 2 9 "frame9.jpg" 574 206 576 217 572 194 1 2.01945 5.49
"1383" 5 2 9 "frame9.jpg" 770 142 764 157 777 131 1 2.01945 6.46
"1384" 5 2 17 "frame17.jpg" 375 210 373 226 381 199 1 2.0758 6.68
"1385" 5 2 17 "frame17.jpg" 314 240 309 252 318 232 1 2.0758 5.35
"1386" 5 2 17 "frame17.jpg" 501 148 497 138 501 162 1 2.0758 5.75
"1387" 5 2 17 "frame17.jpg" 366 259 360 272 370 249 1 2.0758 6.07
"1388" 5 2 17 "frame17.jpg" 747 188 743 204 753 174 1 2.0758 7.29
"1389" 5 2 17 "frame17.jpg" 418 407 418 418 417 395 1 2.03655 5.69
"1390" 5 2 17 "frame17.jpg" 603 163 595 175 603 155 1 2.03655 5.01
"1391" 5 2 17 "frame17.jpg" 176 568 189 569 164 571 1 2.04587 6.26
"1392" 5 2 19 "frame19.jpg" 119 130 136 137 107 130 1 2.12549 7.18
"1393" 5 2 5 "frame5.jpg" 356 369 356 383 358 355 1 2.12549 7.06
"1394" 5 2 9 "frame9.jpg" 136 222 154 222 127 223 1 2.05881 6.49
"1395" 5 2 1 "frame1.jpg" 566 303 567 287 566 315 1 2.05881 6.73
"1396" 5 2 1 "frame1.jpg" 510 255 495 255 519 255 1 2.05881 5.78
"1397" 5 2 1 "frame1.jpg" 515 331 515 344 515 319 1 1.98154 5.88
"1398" 5 2 20 "frame20.jpg" 639 587 638 599 639 572 1 1.98154 6.7
"1399" 5 2 5 "frame5.jpg" 595 416 604 425 587 411 1 1.98154 5.38
"1400" 5 2 24 "frame24.jpg" 462 229 463 239 461 218 1 1.89806 4.73
"1401" 5 3 1 "frame1.jpg" 707 223 698 237 714 210 1 2.23759 7.79
"1402" 5 3 1 "frame1.jpg" 485 391 490 404 480 379 1 2.23759 7.2
"1403" 5 3 10 "frame10.jpg" 317 569 308 556 324 581 1 2.21613 8.04
"1404" 5 3 10 "frame10.jpg" 259 502 250 486 266 512 1 2.21613 8.11
"1405" 5 3 11 "frame11.jpg" 348 186 346 198 349 173 1 2.18478 6.27
"1406" 5 3 11 "frame11.jpg" 238 286 242 302 234 274 1 2.11004 7.09
"1407" 5 3 11 "frame11.jpg" 606 474 604 486 610 462 1 2.16064 6.47
"1408" 5 3 11 "frame11.jpg" 373 508 372 521 372 496 1 2.16064 6.64
"1409" 5 3 13 "frame13.jpg" 542 360 552 348 532 370 1 2.16064 7.41
"1410" 5 3 13 "frame13.jpg" 440 269 446 283 433 260 1 2.16064 6.66
"1411" 5 3 13 "frame13.jpg" 400 215 395 230 404 203 1 1.94086 6.34
"1412" 5 3 13 "frame13.jpg" 596 476 593 495 598 464 1 1.94086 7.35
"1413" 5 3 13 "frame13.jpg" 152 297 148 313 153 284 1 1.94086 6.7
"1414" 5 3 13 "frame13.jpg" 86 488 84 500 87 477 1 1.94086 5.6
"1415" 5 3 14 "frame14.jpg" 265 185 272 198 257 170 1 1.99155 7.12
"1416" 5 3 14 "frame14.jpg" 494 82 492 96 494 68 1 1.99155 6.2
"1417" 5 3 14 "frame14.jpg" 194 328 186 336 202 320 1 1.99155 5.44
"1418" 5 3 15 "frame15.jpg" 327 206 326 222 330 195 1 1.99155 6.24
"1419" 5 3 15 "frame15.jpg" 321 250 327 266 316 235 1 1.97854 7.44
"1420" 5 3 15 "frame15.jpg" 470 398 460 410 482 386 1 1.97854 7.52
"1421" 5 3 15 "frame15.jpg" 553 418 544 432 560 410 1 1.97854 6.37
"1422" 5 3 16 "frame16.jpg" 194 184 200 201 192 174 1 1.97854 6.31
"1423" 5 3 17 "frame17.jpg" 220 246 212 260 224 237 1 1.97854 6.03
"1424" 5 3 17 "frame17.jpg" 136 43 132 62 139 31 1 1.97854 6.93
"1425" 5 3 17 "frame17.jpg" 346 313 340 324 353 304 1 1.97854 5.6
"1426" 5 3 17 "frame17.jpg" 623 292 618 304 628 282 1 1.97854 5.56
"1427" 5 3 17 "frame17.jpg" 231 183 219 195 238 175 1 1.97854 6.34
"1428" 5 3 18 "frame18.jpg" 647 337 638 327 656 346 1 1.97854 6.25
"1429" 5 3 19 "frame19.jpg" 305 138 320 145 294 130 1 1.97854 6.74
"1430" 5 3 19 "frame19.jpg" 408 420 400 431 416 414 1 2.09033 5.85
"1431" 5 3 19 "frame19.jpg" 382 462 388 472 382 448 1 2.09033 6.32
"1432" 5 3 19 "frame19.jpg" 372 416 372 435 374 409 1 2.09033 6.57
"1433" 5 3 19 "frame19.jpg" 467 320 470 335 466 307 1 2.09033 6.94
"1434" 5 3 19 "frame19.jpg" 337 218 331 208 344 228 1 2.09033 5.77
"1435" 5 3 19 "frame19.jpg" 424 460 425 474 425 448 1 2.09033 6.61
"1436" 5 3 19 "frame19.jpg" 654 174 651 162 658 184 1 2.09033 5.6
"1437" 5 3 2 "frame2.jpg" 542 342 544 358 538 331 1 2.09033 6.86
"1438" 5 3 2 "frame2.jpg" 345 444 350 460 340 433 1 2.09033 7.24
"1439" 5 3 20 "frame20.jpg" 530 121 531 136 526 112 1 2.09033 5.81
"1440" 5 3 20 "frame20.jpg" 278 300 277 287 281 310 1 2.09033 5.75
"1441" 5 3 22 "frame22.jpg" 365 336 353 345 374 326 1 2.09033 6.93
"1442" 5 3 22 "frame22.jpg" 438 196 424 198 450 196 1 1.95162 5.91
"1443" 5 3 23 "frame23.jpg" 387 148 394 138 382 161 1 1.95162 5.77
"1444" 5 3 23 "frame23.jpg" 531 502 532 519 531 491 1 1.88905 6.52
"1445" 5 3 23 "frame23.jpg" 443 570 458 574 432 568 1 1.88905 6.16
"1446" 5 3 24 "frame24.jpg" 100 172 88 164 112 179 1 1.88905 6.07
"1447" 5 3 24 "frame24.jpg" 218 180 209 188 230 173 1 1.88905 5.72
"1448" 5 3 25 "frame25.jpg" 32 32 30 19 40 46 1 1.88905 5.89
"1449" 5 3 5 "frame5.jpg" 156 334 140 337 170 330 1 1.91498 6.97
"1450" 5 3 5 "frame5.jpg" 572 512 562 518 582 506 1 1.96066 5.49
"1451" 5 3 5 "frame5.jpg" 422 234 417 223 427 246 1 1.96066 5.73
"1452" 5 3 6 "frame6.jpg" 313 541 313 558 312 527 1 1.96066 7.48
"1453" 5 3 6 "frame6.jpg" 580 272 562 279 588 268 1 1.96066 6.37
"1454" 5 3 6 "frame6.jpg" 468 372 467 386 479 365 1 1.96066 5.65
"1455" 5 3 7 "frame7.jpg" 143 159 136 147 148 173 1 1.96066 6.29
"1456" 5 3 7 "frame7.jpg" 70 142 73 158 66 130 1 1.96066 6.32
"1457" 5 3 8 "frame8.jpg" 473 529 475 542 472 517 1 1.96066 6.16
"1458" 5 3 8 "frame8.jpg" 200 344 206 330 196 359 1 1.96066 7.12
"1459" 5 3 8 "frame8.jpg" 362 324 362 338 365 307 1 2.04436 7.42
"1460" 5 3 8 "frame8.jpg" 719 286 718 302 724 276 1 2.04436 6.31
"1461" 5 3 8 "frame8.jpg" 612 214 612 231 612 201 1 2.04436 6.99
"1462" 5 3 9 "frame9.jpg" 311 447 316 464 305 435 1 2.07959 7.72
"1463" 5 3 9 "frame9.jpg" 245 219 239 204 252 234 1 2.07959 7.67
"1464" 5 3 9 "frame9.jpg" 408 327 414 312 404 338 1 2.07959 6.78
"1465" 5 3 9 "frame9.jpg" 522 226 510 215 532 236 1 2.07959 7.32
"1466" 5 3 11 "frame11.jpg" 674 155 686 171 663 145 1 2.06383 8.19
"1467" 5 3 13 "frame13.jpg" 590 76 575 70 602 79 1 2.06383 6.69
"1468" 5 3 17 "frame17.jpg" 538 306 548 316 527 302 1 2.09967 6.3
"1469" 5 3 19 "frame19.jpg" 445 78 444 64 443 94 1 2.09967 6.93
"1470" 5 3 19 "frame19.jpg" 210 271 193 271 221 273 1 2.09967 6.86
"1471" 5 3 24 "frame24.jpg" 469 120 472 131 462 107 1 2.09967 6.17
"1472" 5 3 6 "frame6.jpg" 281 186 272 198 288 174 1 2.09967 6.93
"1473" 5 3 7 "frame7.jpg" 406 160 404 175 407 153 1 2.09967 5.34
"1474" 5 3 8 "frame8.jpg" 651 221 647 234 651 213 1 2.16899 5.36
"1475" 5 3 8 "frame8.jpg" 687 303 699 308 674 302 1 2.22886 6.74
"1476" 5 3 8 "frame8.jpg" 220 190 231 198 206 183 1 2.22886 7.35
"1477" 5 3 8 "frame8.jpg" 392 317 389 304 390 327 1 2.22886 6.06
"1478" 5 3 8 "frame8.jpg" 178 415 171 426 184 399 1 2.22886 7.98
"1479" 5 3 8 "frame8.jpg" 347 421 336 412 357 429 1 2.22886 7.16
"1480" 5 3 9 "frame9.jpg" 198 237 203 222 190 247 1 2.22886 7.27
"1481" 5 3 9 "frame9.jpg" 699 445 711 448 688 442 1 2.22886 6.38
"1482" 5 3 9 "frame9.jpg" 715 395 710 407 719 384 1 2.22886 6.47
"1483" 5 3 9 "frame9.jpg" 146 259 143 248 150 271 1 2.22886 6.18
"1484" 5 3 9 "frame9.jpg" 29 242 19 255 34 227 1 2.22886 8.23
"1485" 5 3 9 "frame9.jpg" 649 463 655 473 646 450 1 2.15183 6.56
"1486" 5 3 9 "frame9.jpg" 75 486 63 477 86 492 1 2.15183 7
"1487" 5 3 9 "frame9.jpg" 210 522 207 531 215 511 1 2.24964 6.03
"1488" 5 3 12 "frame12.jpg" 458 497 447 484 466 509 1 2.24964 8.53
"1489" 5 3 13 "frame13.jpg" 703 262 715 253 694 267 1 2.23653 6.39
"1490" 5 3 13 "frame13.jpg" 128 403 127 416 127 390 1 2.23653 6.95
"1491" 5 3 25 "frame25.jpg" 501 447 512 451 490 447 1 2.23653 6.02
"1492" 5 3 25 "frame25.jpg" 137 405 132 418 139 395 1 2.23853 6.51
"1493" 5 3 3 "frame3.jpg" 188 301 198 311 181 292 1 2.23853 6.61
"1494" 5 3 4 "frame4.jpg" 269 95 282 94 257 95 1 2.23853 6.42
"1495" 5 3 7 "frame7.jpg" 476 408 475 425 477 397 1 2.23276 7.46
"1496" 5 3 16 "frame16.jpg" 510 397 512 409 511 386 1 2.23276 6.2
"1497" 5 3 5 "frame5.jpg" 671 229 668 218 670 240 1 2.23276 5.75
"1498" 5 4 1 "frame1.jpg" 626 333 635 348 614 323 1 1.7566 6.86
"1499" 5 4 1 "frame1.jpg" 646 476 630 473 660 484 1 1.7566 6.79
"1500" 5 4 10 "frame10.jpg" 352 110 357 124 348 93 1 2.02726 7.24
"1501" 5 4 10 "frame10.jpg" 122 66 111 54 130 76 1 2.11753 6.72
"1502" 5 4 10 "frame10.jpg" 423 555 418 542 426 570 1 2.05162 7.39
"1503" 5 4 10 "frame10.jpg" 468 572 469 589 468 558 1 2.05162 7.87
"1504" 5 4 10 "frame10.jpg" 179 23 183 43 180 10 1 2.05162 7.32
"1505" 5 4 11 "frame11.jpg" 320 261 307 272 333 252 1 1.97903 7.5
"1506" 5 4 11 "frame11.jpg" 200 199 200 181 202 212 1 1.93687 6.82
"1507" 5 4 11 "frame11.jpg" 519 356 505 359 532 352 1 1.93687 6.33
"1508" 5 4 11 "frame11.jpg" 280 306 287 325 276 294 1 1.93687 7.38
"1509" 5 4 11 "frame11.jpg" 625 52 616 70 633 41 1 1.93687 7.05
"1510" 5 4 11 "frame11.jpg" 33 197 27 217 36 180 1 1.93687 8.38
"1511" 5 4 11 "frame11.jpg" 64 205 63 224 62 188 1 1.89601 7.7
"1512" 5 4 11 "frame11.jpg" 738 158 750 162 724 155 1 1.89601 5.95
"1513" 5 4 12 "frame12.jpg" 275 531 278 512 275 544 1 1.89601 7.47
"1514" 5 4 13 "frame13.jpg" 675 156 674 172 677 145 1 1.89601 5.83
"1515" 5 4 14 "frame14.jpg" 317 305 326 295 307 314 1 1.89601 6.02
"1516" 5 4 14 "frame14.jpg" 398 78 408 62 391 89 1 1.89601 6.72
"1517" 5 4 15 "frame15.jpg" 585 510 574 524 592 496 1 1.89601 7.51
"1518" 5 4 15 "frame15.jpg" 279 100 272 87 287 112 1 1.89601 6.17
"1519" 5 4 15 "frame15.jpg" 602 582 604 598 599 571 1 1.88878 6.55
"1520" 5 4 15 "frame15.jpg" 48 512 32 522 60 504 1 1.88878 7.69
"1521" 5 4 16 "frame16.jpg" 72 264 72 248 73 281 1 1.88878 7.17
"1522" 5 4 16 "frame16.jpg" 654 374 649 391 663 359 1 1.87926 7.6
"1523" 5 4 16 "frame16.jpg" 526 426 523 444 528 414 1 1.86073 6.79
"1524" 5 4 16 "frame16.jpg" 153 58 150 40 159 77 1 1.86073 7.65
"1525" 5 4 16 "frame16.jpg" 274 114 269 130 281 102 1 1.86073 6.4
"1526" 5 4 16 "frame16.jpg" 632 325 642 335 621 318 1 1.8347 5.98
"1527" 5 4 18 "frame18.jpg" 524 351 526 334 526 366 1 1.8347 6.93
"1528" 5 4 18 "frame18.jpg" 272 573 270 592 270 558 1 1.8347 7.72
"1529" 5 4 18 "frame18.jpg" 264 516 257 532 274 510 1 1.8347 6.28
"1530" 5 4 20 "frame20.jpg" 219 401 220 415 219 387 1 1.85186 6.24
"1531" 5 4 20 "frame20.jpg" 554 133 547 144 563 124 1 1.85186 5.36
"1532" 5 4 21 "frame21.jpg" 199 449 192 466 204 439 1 1.85186 6.67
"1533" 5 4 21 "frame21.jpg" 422 326 422 314 422 342 1 1.85186 6.14
"1534" 5 4 21 "frame21.jpg" 160 474 178 487 148 466 1 1.85186 7.99
"1535" 5 4 21 "frame21.jpg" 700 146 684 156 708 136 1 1.85186 6.41
"1536" 5 4 21 "frame21.jpg" 512 45 527 55 502 39 1 1.8788 6.32
"1537" 5 4 22 "frame22.jpg" 556 394 555 414 554 383 1 1.91723 7.1
"1538" 5 4 22 "frame22.jpg" 448 274 444 260 451 287 1 1.91723 6.26
"1539" 5 4 22 "frame22.jpg" 570 346 573 330 568 358 1 1.91723 6.42
"1540" 5 4 22 "frame22.jpg" 199 390 198 407 198 378 1 1.94486 6.74
"1541" 5 4 22 "frame22.jpg" 535 533 518 525 547 538 1 1.94486 7.48
"1542" 5 4 22 "frame22.jpg" 165 266 170 282 160 247 1 1.94486 8.04
"1543" 5 4 23 "frame23.jpg" 271 510 265 531 276 498 1 1.93679 8.18
"1544" 5 4 23 "frame23.jpg" 682 419 687 436 678 406 1 1.93679 7.35
"1545" 5 4 23 "frame23.jpg" 459 66 465 86 454 54 1 1.92825 7.19
"1546" 5 4 25 "frame25.jpg" 359 301 369 314 346 288 1 1.92825 7.75
"1547" 5 4 25 "frame25.jpg" 251 455 238 458 266 454 1 1.92825 6.53
"1548" 5 4 25 "frame25.jpg" 460 490 448 480 470 501 1 1.92825 7.13
"1549" 5 4 25 "frame25.jpg" 220 210 207 219 228 204 1 1.92825 5.85
"1550" 5 4 4 "frame4.jpg" 195 326 180 324 210 326 1 1.91017 6.74
"1551" 5 4 7 "frame7.jpg" 368 565 358 559 379 572 1 1.91017 5.82
"1552" 5 4 8 "frame8.jpg" 181 362 182 350 182 377 1 1.91017 6.16
"1553" 5 4 8 "frame8.jpg" 311 226 308 215 314 239 1 1.91017 5.49
"1554" 5 4 9 "frame9.jpg" 146 60 133 52 157 72 1 1.91017 6.58
"1555" 5 4 12 "frame12.jpg" 226 473 213 472 237 474 1 1.91017 5.57
"1556" 5 4 12 "frame12.jpg" 614 254 599 246 624 260 1 1.9351 6.53
"1557" 5 4 14 "frame14.jpg" 509 319 528 320 500 319 1 1.9351 6.36
"1558" 5 4 17 "frame17.jpg" 160 312 159 299 160 323 1 1.9351 5.51
"1559" 5 4 19 "frame19.jpg" 443 540 443 552 443 527 1 1.9351 6.04
"1560" 5 4 19 "frame19.jpg" 351 178 339 179 363 175 1 2.22026 6.25
"1561" 5 4 19 "frame19.jpg" 400 449 388 454 411 440 1 1.92477 6.2
"1562" 5 4 23 "frame23.jpg" 477 247 491 247 463 247 1 1.92477 6.28
"1563" 5 4 24 "frame24.jpg" 547 280 547 291 547 269 1 1.92477 5.03
"1564" 5 4 8 "frame8.jpg" 391 176 407 179 381 179 1 1.92477 5.81
